Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_797.jpg;-2.988918;1;0;3.406677;106.0491;90.95828;0.07252548;12.81657;358.9857
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_864.jpg;0;1;0;3.445655;106.2525;91.00423;0.1347523;12.48179;359.0714
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_931.jpg;0;1;0;3.497243;106.4592;91.05045;0.2452183;12.39426;359.1703
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_19_997.jpg;0;1;0;3.535227;106.7394;91.11269;0.4586707;12.37788;359.3205
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_064.jpg;0;1;0;3.572675;106.9525;91.16019;0.6435605;12.3931;359.4611
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_131.jpg;0;1;0;3.624222;107.1682;91.20827;0.8450571;12.41346;359.6161
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_198.jpg;0;1;0;3.662033;107.4596;91.27343;1.138274;12.45166;359.8294
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_264.jpg;0;1;0;3.699962;107.6809;91.32315;1.362605;12.4842;-0.005233938
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_331.jpg;0;1;0;3.749212;107.9031;91.37041;1.483353;12.44743;-0.003643526
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_398.jpg;0;0.900631;0;3.79637;108.1997;91.43407;1.427671;12.45364;-0.001180922
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_465.jpg;0;0.6997657;0;3.829185;108.4241;91.4824;1.384649;12.43558;-0.0009726255
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_531.jpg;0;0;0;3.857267;108.6495;91.53096;1.330782;12.41114;-0.0008936618
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_598.jpg;0;0;0.2009997;3.837193;108.9455;91.59472;1.129761;12.37824;-0.00040845
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_665.jpg;0;0;0.4014001;3.782482;109.1604;91.64102;0.8167134;12.35764;0.005947751
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_731.jpg;0;0;0;3.708202;109.3714;91.68676;0.4376347;12.3476;0.0299293
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_800.jpg;0;0;0.1004784;3.696049;109.6515;91.74781;359.9501;12.3446;0.07788195
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_865.jpg;0;0;0.3002758;3.661586;109.8591;91.79195;359.5976;12.31391;0.03964165
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_932.jpg;0;0;0.5003729;3.555459;110.0603;91.83485;359.1705;12.27627;359.9726
